StockSymbol,Options Symbol,Strike,Expiration Date,OptionType,Price,Bid,Ask,Volume,Open Interest,Time
AAPL,AAPL150612P00139000,139.0,2015-06-12,Put,11.45,10.85,11.40,19,220,12:38
AAPL,AAPL150612P00140000,140.0,2015-06-12,Put,12.11,11.85,12.45,3,204,12:38
AAPL,AAPL150612P00141000,141.0,2015-06-12,Put,14.20,12.85,13.40,20,58,12:38
AAPL,AAPL150612P00142000,142.0,2015-06-12,Put,15.20,13.85,14.40,5,5,12:38
AAPL,AAPL150612P00143000,143.0,2015-06-12,Put,13.85,14.85,15.40,3,13,12:38
AAPL,AAPL150612P00144000,144.0,2015-06-12,Put,16.45,15.60,16.40,8,0,12:38
AAPL,AAPL150612P00145000,145.0,2015-06-12,Put,16.00,16.40,17.40,6,0,12:38
AAPL,AAPL150612P00155000,155.0,2015-06-12,Put,24.45,26.40,28.45,25,0,12:38
StockSymbol,Options Symbol,Strike,Expiration Date,OptionType,Price,Bid,Ask,Volume,Open Interest,Time
AAPL,AAPL150612C00085000,85.0,2015-06-12,Call,41.11,41.15,42.75,10,10,12:39
AAPL,AAPL150612C00100000,100.0,2015-06-12,Call,27.50,27.30,27.80,58,455,12:39
AAPL,AAPL150612C00105000,105.0,2015-06-12,Call,22.70,21.60,22.75,1,21,12:39
AAPL,AAPL150612C00110000,110.0,2015-06-12,Call,18.00,17.50,17.70,33,54,12:39
AAPL,AAPL150612C00112000,112.0,2015-06-12,Call,15.98,15.20,15.80,10,10,12:39
AAPL,AAPL150612C00113000,113.0,2015-06-12,Call,14.61,14.50,14.70,15,72,12:39
AAPL,AAPL150612C00114000,114.0,2015-06-12,Call,14.00,13.35,13.75,1,29,12:39
AAPL,AAPL150612C00115000,115.0,2015-06-12,Call,12.52,12.50,12.75,8,509,12:39
AAPL,AAPL150612C00116000,116.0,2015-06-12,Call,12.70,11.35,11.70,70,193,12:39
AAPL,AAPL150612C00117000,117.0,2015-06-12,Call,11.89,10.65,10.75,13,279,12:39
AAPL,AAPL150612C00118000,118.0,2015-06-12,Call,9.60,9.65,9.75,71,426,12:39
AAPL,AAPL150612C00119000,119.0,2015-06-12,Call,8.40,8.60,8.70,213,104,12:39
AAPL,AAPL150612C00120000,120.0,2015-06-12,Call,7.70,7.65,7.70,345,2111,12:39
AAPL,AAPL150612C00121000,121.0,2015-06-12,Call,6.65,6.65,6.75,80,389,12:39
AAPL,AAPL150612C00122000,122.0,2015-06-12,Call,5.70,5.60,5.75,120,483,12:39
AAPL,AAPL150612C00123000,123.0,2015-06-12,Call,4.60,4.60,4.75,75,1096,12:39
AAPL,AAPL150612C00124000,124.0,2015-06-12,Call,3.60,3.60,3.75,383,1742,12:39
AAPL,AAPL150612C00125000,125.0,2015-06-12,Call,2.71,2.68,2.71,2825,4824,12:39
AAPL,AAPL150612C00126000,126.0,2015-06-12,Call,1.75,1.73,1.77,3589,5183,12:39
AAPL,AAPL150612C00127000,127.0,2015-06-12,Call,0.79,0.76,0.79,17499,6560,12:39
AAPL,AAPL150612C00128000,128.0,2015-06-12,Call,0.12,0.12,0.13,40721,12689,12:39
AAPL,AAPL150612C00129000,129.0,2015-06-12,Call,0.03,0.02,0.03,27717,27446,12:39
AAPL,AAPL150612C00130000,130.0,2015-06-12,Call,0.01,0.00,0.01,10409,42371,12:39
AAPL,AAPL150612C00131000,131.0,2015-06-12,Call,0.01,0.00,0.01,4566,34014,12:39
AAPL,AAPL150612C00132000,132.0,2015-06-12,Call,0.01,0.00,0.01,3768,21968,12:39
AAPL,AAPL150612C00133000,133.0,2015-06-12,Call,0.01,0.00,0.01,410,50887,12:39
AAPL,AAPL150612C00134000,134.0,2015-06-12,Call,0.01,0.00,0.01,237,12156,12:39
AAPL,AAPL150612C00135000,135.0,2015-06-12,Call,0.01,0.00,0.01,9,14998,12:39
AAPL,AAPL150612C00136000,136.0,2015-06-12,Call,0.01,0.00,0.01,2,8942,12:39
AAPL,AAPL150612C00137000,137.0,2015-06-12,Call,0.01,0.00,0.01,17,11089,12:39
AAPL,AAPL150612C00138000,138.0,2015-06-12,Call,0.01,0.00,0.01,5,6901,12:39
AAPL,AAPL150612C00139000,139.0,2015-06-12,Call,0.01,0.00,0.01,24,1835,12:39
AAPL,AAPL150612C00140000,140.0,2015-06-12,Call,0.01,0.00,0.01,125,5010,12:39
AAPL,AAPL150612C00141000,141.0,2015-06-12,Call,0.01,0.00,0.01,500,1496,12:39
AAPL,AAPL150612C00142000,142.0,2015-06-12,Call,0.01,0.00,0.01,2,463,12:39
AAPL,AAPL150612C00143000,143.0,2015-06-12,Call,0.01,0.00,0.01,179,340,12:39
AAPL,AAPL150612C00144000,144.0,2015-06-12,Call,0.01,0.00,0.01,20,161,12:39
AAPL,AAPL150612C00145000,145.0,2015-06-12,Call,0.01,0.00,0.01,14,272,12:39
AAPL,AAPL150612C00146000,146.0,2015-06-12,Call,0.01,0.00,0.01,10,10,12:39
AAPL,AAPL150612C00147000,147.0,2015-06-12,Call,0.02,0.00,0.01,10,10,12:39
AAPL,AAPL150612C00150000,150.0,2015-06-12,Call,0.04,0.00,0.01,20,149,12:39
AAPL,AAPL150612C00155000,155.0,2015-06-12,Call,0.01,0.00,0.01,17,19,12:39
AAPL,AAPL150612C00160000,160.0,2015-06-12,Call,0.02,0.00,0.01,5,41,12:39
AAPL,AAPL150612P00095000,95.0,2015-06-12,Put,0.01,0.00,0.01,1,2,12:39
AAPL,AAPL150612P00100000,100.0,2015-06-12,Put,0.01,0.00,0.01,1000,1492,12:39
AAPL,AAPL150612P00105000,105.0,2015-06-12,Put,0.01,0.00,0.01,926,1502,12:39
AAPL,AAPL150612P00110000,110.0,2015-06-12,Put,0.01,0.00,0.01,239,2437,12:39
AAPL,AAPL150612P00112000,112.0,2015-06-12,Put,0.01,0.00,0.01,842,1990,12:39
AAPL,AAPL150612P00113000,113.0,2015-06-12,Put,0.01,0.00,0.01,400,1086,12:39
AAPL,AAPL150612P00114000,114.0,2015-06-12,Put,0.01,0.00,0.01,2400,2927,12:39
AAPL,AAPL150612P00115000,115.0,2015-06-12,Put,0.01,0.00,0.01,10,4525,12:39
AAPL,AAPL150612P00116000,116.0,2015-06-12,Put,0.01,0.00,0.01,362,4375,12:39
AAPL,AAPL150612P00117000,117.0,2015-06-12,Put,0.01,0.00,0.01,2,3570,12:39
AAPL,AAPL150612P00118000,118.0,2015-06-12,Put,0.01,0.00,0.01,5,2123,12:39
AAPL,AAPL150612P00119000,119.0,2015-06-12,Put,0.01,0.00,0.01,1240,3732,12:39
AAPL,AAPL150612P00120000,120.0,2015-06-12,Put,0.01,0.00,0.01,75,8596,12:39
AAPL,AAPL150612P00121000,121.0,2015-06-12,Put,0.01,0.00,0.01,64,5574,12:39
AAPL,AAPL150612P00122000,122.0,2015-06-12,Put,0.01,0.00,0.01,537,8774,12:39
AAPL,AAPL150612P00123000,123.0,2015-06-12,Put,0.02,0.00,0.01,218,10278,12:39
AAPL,AAPL150612P00124000,124.0,2015-06-12,Put,0.01,0.00,0.01,875,13830,12:39
AAPL,AAPL150612P00125000,125.0,2015-06-12,Put,0.01,0.00,0.01,2028,31370,12:39
AAPL,AAPL150612P00126000,126.0,2015-06-12,Put,0.01,0.01,0.02,10609,17022,12:39
AAPL,AAPL150612P00127000,127.0,2015-06-12,Put,0.03,0.02,0.03,36328,19303,12:39
AAPL,AAPL150612P00128000,128.0,2015-06-12,Put,0.37,0.37,0.38,42099,23787,12:39
AAPL,AAPL150612P00129000,129.0,2015-06-12,Put,1.28,1.25,1.28,23002,16542,12:39
AAPL,AAPL150612P00130000,130.0,2015-06-12,Put,2.22,2.21,2.24,12687,10732,12:39
AAPL,AAPL150612P00131000,131.0,2015-06-12,Put,3.25,3.20,3.30,872,5375,12:39
AAPL,AAPL150612P00132000,132.0,2015-06-12,Put,4.31,4.25,4.35,774,3547,12:39
AAPL,AAPL150612P00133000,133.0,2015-06-12,Put,5.40,5.25,5.35,212,1553,12:39
AAPL,AAPL150612P00134000,134.0,2015-06-12,Put,6.31,6.25,6.35,134,1009,12:39
AAPL,AAPL150612P00135000,135.0,2015-06-12,Put,7.44,7.25,7.35,67,1369,12:39
AAPL,AAPL150612P00136000,136.0,2015-06-12,Put,8.35,8.25,8.35,92,634,12:39
AAPL,AAPL150612P00137000,137.0,2015-06-12,Put,9.10,9.25,9.35,1,586,12:39
AAPL,AAPL150612P00138000,138.0,2015-06-12,Put,9.00,10.25,10.35,17,420,12:39
AAPL,AAPL150612P00139000,139.0,2015-06-12,Put,11.45,10.85,11.40,19,220,12:39
AAPL,AAPL150612P00140000,140.0,2015-06-12,Put,12.11,11.85,12.45,3,204,12:39
AAPL,AAPL150612P00141000,141.0,2015-06-12,Put,14.20,12.85,13.40,20,58,12:39
AAPL,AAPL150612P00142000,142.0,2015-06-12,Put,15.20,13.85,14.40,5,5,12:39
AAPL,AAPL150612P00143000,143.0,2015-06-12,Put,13.85,14.85,15.40,3,13,12:39
AAPL,AAPL150612P00144000,144.0,2015-06-12,Put,16.45,15.60,16.40,8,0,12:39
AAPL,AAPL150612P00145000,145.0,2015-06-12,Put,16.00,16.40,17.40,6,0,12:39
AAPL,AAPL150612P00155000,155.0,2015-06-12,Put,24.45,26.40,28.45,25,0,12:39
StockSymbol,Options Symbol,Strike,Expiration Date,OptionType,Price,Bid,Ask,Volume,Open Interest,Time
AAPL,AAPL150612C00085000,85.0,2015-06-12,Call,41.11,41.15,42.75,10,10,12:40
AAPL,AAPL150612C00100000,100.0,2015-06-12,Call,27.50,27.30,27.80,58,455,12:40
AAPL,AAPL150612C00105000,105.0,2015-06-12,Call,22.70,21.60,22.75,1,21,12:40
AAPL,AAPL150612C00110000,110.0,2015-06-12,Call,18.00,17.50,17.70,33,54,12:40
AAPL,AAPL150612C00112000,112.0,2015-06-12,Call,15.98,15.20,15.80,10,10,12:40
AAPL,AAPL150612C00113000,113.0,2015-06-12,Call,14.61,14.50,14.70,15,72,12:40
AAPL,AAPL150612C00114000,114.0,2015-06-12,Call,14.00,13.35,13.75,1,29,12:40
AAPL,AAPL150612C00115000,115.0,2015-06-12,Call,12.52,12.50,12.75,8,509,12:40
AAPL,AAPL150612C00116000,116.0,2015-06-12,Call,12.70,11.35,11.70,70,193,12:40
AAPL,AAPL150612C00117000,117.0,2015-06-12,Call,11.89,10.65,10.75,13,279,12:40
AAPL,AAPL150612C00118000,118.0,2015-06-12,Call,9.60,9.65,9.75,71,426,12:40
AAPL,AAPL150612C00119000,119.0,2015-06-12,Call,8.40,8.60,8.70,213,104,12:40
AAPL,AAPL150612C00120000,120.0,2015-06-12,Call,7.70,7.65,7.70,345,2111,12:40
AAPL,AAPL150612C00121000,121.0,2015-06-12,Call,6.65,6.65,6.75,80,389,12:40
AAPL,AAPL150612C00122000,122.0,2015-06-12,Call,5.70,5.60,5.75,120,483,12:40
AAPL,AAPL150612C00123000,123.0,2015-06-12,Call,4.60,4.60,4.75,75,1096,12:40
AAPL,AAPL150612C00124000,124.0,2015-06-12,Call,3.60,3.60,3.75,383,1742,12:40
AAPL,AAPL150612C00125000,125.0,2015-06-12,Call,2.71,2.68,2.71,2825,4824,12:40
AAPL,AAPL150612C00126000,126.0,2015-06-12,Call,1.77,1.75,1.78,3650,5183,12:40
AAPL,AAPL150612C00127000,127.0,2015-06-12,Call,0.80,0.74,0.79,17534,6560,12:40
